Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008
"06037480803","14000US06037480803","Census Tract 4808.03","Census Tract 4808.03, Los Angeles County, California","ca","140","00","ACSSF","0005278",,,,,"06","037",,,,"480803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694,316,669,645,634,318,53,59,11.73,24.83,23.94,23.53,11.8,1.97,2.19
"06037480804","14000US06037480804","Census Tract 4808.04","Census Tract 4808.04, Los Angeles County, California","ca","140","00","ACSSF","0005279",,,,,"06","037",,,,"480804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3454,441,584,954,1053,303,94,25,12.77,16.91,27.62,30.49,8.77,2.72,0.72
"06037480901","14000US06037480901","Census Tract 4809.01","Census Tract 4809.01, Los Angeles County, California","ca","140","00","ACSSF","0005280",,,,,"06","037",,,,"480901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3799,735,1049,985,676,260,21,73,19.35,27.61,25.93,17.79,6.84,0.55,1.92
"06037480902","14000US06037480902","Census Tract 4809.02","Census Tract 4809.02, Los Angeles County, California","ca","140","00","ACSSF","0005281",,,,,"06","037",,,,"480902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2634,569,848,524,504,126,53,10,21.6,32.19,19.89,19.13,4.78,2.01,0.38
"06037480903","14000US06037480903","Census Tract 4809.03","Census Tract 4809.03, Los Angeles County, California","ca","140","00","ACSSF","0005282",,,,,"06","037",,,,"480903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396,830,573,396,388,132,52,25,34.64,23.91,16.53,16.19,5.51,2.17,1.04
"06037481001","14000US06037481001","Census Tract 4810.01","Census Tract 4810.01, Los Angeles County, California","ca","140","00","ACSSF","0005283",,,,,"06","037",,,,"481001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3569,774,798,712,935,237,72,41,21.69,22.36,19.95,26.2,6.64,2.02,1.15
"06037481002","14000US06037481002","Census Tract 4810.02","Census Tract 4810.02, Los Angeles County, California","ca","140","00","ACSSF","0005284",,,,,"06","037",,,,"481002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4213,597,1211,940,883,440,74,68,14.17,28.74,22.31,20.96,10.44,1.76,1.61
"06037481101","14000US06037481101","Census Tract 4811.01","Census Tract 4811.01, Los Angeles County, California","ca","140","00","ACSSF","0005285",,,,,"06","037",,,,"481101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3436,518,1014,920,789,110,39,46,15.08,29.51,26.78,22.96,3.2,1.14,1.34
"06037481102","14000US06037481102","Census Tract 4811.02","Census Tract 4811.02, Los Angeles County, California","ca","140","00","ACSSF","0005286",,,,,"06","037",,,,"481102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762,456,709,581,697,207,47,65,16.51,25.67,21.04,25.24,7.49,1.7,2.35
"06037481103","14000US06037481103","Census Tract 4811.03","Census Tract 4811.03, Los Angeles County, California","ca","140","00","ACSSF","0005287",,,,,"06","037",,,,"481103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3692,833,929,960,724,175,37,34,22.56,25.16,26,19.61,4.74,1,0.92
"06037481201","14000US06037481201","Census Tract 4812.01","Census Tract 4812.01, Los Angeles County, California","ca","140","00","ACSSF","0005288",,,,,"06","037",,,,"481201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2738,370,564,702,798,240,47,17,13.51,20.6,25.64,29.15,8.77,1.72,0.62
"06037481202","14000US06037481202","Census Tract 4812.02","Census Tract 4812.02, Los Angeles County, California","ca","140","00","ACSSF","0005289",,,,,"06","037",,,,"481202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4704,972,1220,1106,963,361,53,29,20.66,25.94,23.51,20.47,7.67,1.13,0.62
"06037481300","14000US06037481300","Census Tract 4813","Census Tract 4813, Los Angeles County, California","ca","140","00","ACSSF","0005290",,,,,"06","037",,,,"481300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455,940,491,566,347,88,0,23,38.29,20,23.05,14.13,3.58,0,0.94
"06037481401","14000US06037481401","Census Tract 4814.01","Census Tract 4814.01, Los Angeles County, California","ca","140","00","ACSSF","0005291",,,,,"06","037",,,,"481401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4791,1274,1426,724,1167,139,45,16,26.59,29.76,15.11,24.36,2.9,0.94,0.33
"06037481402","14000US06037481402","Census Tract 4814.02","Census Tract 4814.02, Los Angeles County, California","ca","140","00","ACSSF","0005292",,,,,"06","037",,,,"481402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5186,1428,1647,708,1189,148,14,52,27.54,31.76,13.65,22.93,2.85,0.27,1
"06037481500","14000US06037481500","Census Tract 4815","Census Tract 4815, Los Angeles County, California","ca","140","00","ACSSF","0005293",,,,,"06","037",,,,"481500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3757,723,992,717,1045,210,61,9,19.24,26.4,19.08,27.81,5.59,1.62,0.24
"06037481603","14000US06037481603","Census Tract 4816.03","Census Tract 4816.03, Los Angeles County, California","ca","140","00","ACSSF","0005294",,,,,"06","037",,,,"481603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615,335,790,490,733,208,37,22,12.81,30.21,18.74,28.03,7.95,1.41,0.84
"06037481604","14000US06037481604","Census Tract 4816.04","Census Tract 4816.04, Los Angeles County, California","ca","140","00","ACSSF","0005295",,,,,"06","037",,,,"481604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2862,611,628,697,687,187,51,1,21.35,21.94,24.35,24,6.53,1.78,0.03
"06037481605","14000US06037481605","Census Tract 4816.05","Census Tract 4816.05, Los Angeles County, California","ca","140","00","ACSSF","0005296",,,,,"06","037",,,,"481605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195,584,379,547,506,92,51,36,26.61,17.27,24.92,23.05,4.19,2.32,1.64
"06037481606","14000US06037481606","Census Tract 4816.06","Census Tract 4816.06, Los Angeles County, California","ca","140","00","ACSSF","0005297",,,,,"06","037",,,,"481606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3737,641,1253,774,727,199,77,66,17.15,33.53,20.71,19.45,5.33,2.06,1.77
"06037481711","14000US06037481711","Census Tract 4817.11","Census Tract 4817.11, Los Angeles County, California","ca","140","00","ACSSF","0005298",,,,,"06","037",,,,"481711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3404,1029,1065,538,550,188,22,12,30.23,31.29,15.8,16.16,5.52,0.65,0.35
"06037481712","14000US06037481712","Census Tract 4817.12","Census Tract 4817.12, Los Angeles County, California","ca","140","00","ACSSF","0005299",,,,,"06","037",,,,"481712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4127,1279,1251,775,642,93,36,51,30.99,30.31,18.78,15.56,2.25,0.87,1.24
"06037481713","14000US06037481713","Census Tract 4817.13","Census Tract 4817.13, Los Angeles County, California","ca","140","00","ACSSF","0005300",,,,,"06","037",,,,"481713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,525,352,294,585,220,15,22,26.08,17.49,14.61,29.06,10.93,0.75,1.09
"06037481714","14000US06037481714","Census Tract 4817.14","Census Tract 4817.14, Los Angeles County, California","ca","140","00","ACSSF","0005301",,,,,"06","037",,,,"481714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126,522,478,499,357,208,38,24,24.55,22.48,23.47,16.79,9.78,1.79,1.13
"06037481800","14000US06037481800","Census Tract 4818","Census Tract 4818, Los Angeles County, California","ca","140","00","ACSSF","0005302",,,,,"06","037",,,,"481800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,299,339,503,541,207,67,47,14.93,16.92,25.11,27.01,10.33,3.34,2.35
"06037481901","14000US06037481901","Census Tract 4819.01","Census Tract 4819.01, Los Angeles County, California","ca","140","00","ACSSF","0005303",,,,,"06","037",,,,"481901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4285,614,763,1410,1008,323,125,42,14.33,17.81,32.91,23.52,7.54,2.92,0.98
"06037481902","14000US06037481902","Census Tract 4819.02","Census Tract 4819.02, Los Angeles County, California","ca","140","00","ACSSF","0005304",,,,,"06","037",,,,"481902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401,368,713,626,430,209,23,32,15.33,29.7,26.07,17.91,8.7,0.96,1.33
"06037482001","14000US06037482001","Census Tract 4820.01","Census Tract 4820.01, Los Angeles County, California","ca","140","00","ACSSF","0005305",,,,,"06","037",,,,"482001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194,256,359,535,720,175,99,50,11.67,16.36,24.38,32.82,7.98,4.51,2.28
"06037482002","14000US06037482002","Census Tract 4820.02","Census Tract 4820.02, Los Angeles County, California","ca","140","00","ACSSF","0005306",,,,,"06","037",,,,"482002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4961,680,931,1262,1489,440,103,56,13.71,18.77,25.44,30.01,8.87,2.08,1.13
"06037482101","14000US06037482101","Census Tract 4821.01","Census Tract 4821.01, Los Angeles County, California","ca","140","00","ACSSF","0005307",,,,,"06","037",,,,"482101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3654,823,571,1134,774,267,54,31,22.52,15.63,31.03,21.18,7.31,1.48,0.85
"06037482102","14000US06037482102","Census Tract 4821.02","Census Tract 4821.02, Los Angeles County, California","ca","140","00","ACSSF","0005308",,,,,"06","037",,,,"482102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254,355,450,590,619,161,64,15,15.75,19.96,26.18,27.46,7.14,2.84,0.67
"06037482201","14000US06037482201","Census Tract 4822.01","Census Tract 4822.01, Los Angeles County, California","ca","140","00","ACSSF","0005309",,,,,"06","037",,,,"482201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095,621,878,710,568,272,36,10,20.06,28.37,22.94,18.35,8.79,1.16,0.32
"06037482202","14000US06037482202","Census Tract 4822.02","Census Tract 4822.02, Los Angeles County, California","ca","140","00","ACSSF","0005310",,,,,"06","037",,,,"482202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3644,923,743,777,906,197,47,51,25.33,20.39,21.32,24.86,5.41,1.29,1.4
"06037482301","14000US06037482301","Census Tract 4823.01","Census Tract 4823.01, Los Angeles County, California","ca","140","00","ACSSF","0005311",,,,,"06","037",,,,"482301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3651,1378,1112,470,635,47,1,8,37.74,30.46,12.87,17.39,1.29,0.03,0.22
"06037482303","14000US06037482303","Census Tract 4823.03","Census Tract 4823.03, Los Angeles County, California","ca","140","00","ACSSF","0005312",,,,,"06","037",,,,"482303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4360,1438,1267,759,757,59,76,4,32.98,29.06,17.41,17.36,1.35,1.74,0.09
"06037482304","14000US06037482304","Census Tract 4823.04","Census Tract 4823.04, Los Angeles County, California","ca","140","00","ACSSF","0005313",,,,,"06","037",,,,"482304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079,928,512,376,188,68,7,0,44.64,24.63,18.09,9.04,3.27,0.34,0
"06037482401","14000US06037482401","Census Tract 4824.01","Census Tract 4824.01, Los Angeles County, California","ca","140","00","ACSSF","0005314",,,,,"06","037",,,,"482401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2593,1187,695,393,282,33,3,0,45.78,26.8,15.16,10.88,1.27,0.12,0
"06037482402","14000US06037482402","Census Tract 4824.02","Census Tract 4824.02, Los Angeles County, California","ca","140","00","ACSSF","0005315",,,,,"06","037",,,,"482402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5442,1819,1445,1064,906,179,13,16,33.43,26.55,19.55,16.65,3.29,0.24,0.29
"06037482502","14000US06037482502","Census Tract 4825.02","Census Tract 4825.02, Los Angeles County, California","ca","140","00","ACSSF","0005316",,,,,"06","037",,,,"482502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411,968,561,445,338,70,29,0,40.15,23.27,18.46,14.02,2.9,1.2,0
"06037482503","14000US06037482503","Census Tract 4825.03","Census Tract 4825.03, Los Angeles County, California","ca","140","00","ACSSF","0005317",,,,,"06","037",,,,"482503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3034,1122,856,604,329,73,17,33,36.98,28.21,19.91,10.84,2.41,0.56,1.09
"06037482521","14000US06037482521","Census Tract 4825.21","Census Tract 4825.21, Los Angeles County, California","ca","140","00","ACSSF","0005318",,,,,"06","037",,,,"482521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4340,1197,950,1062,885,174,49,23,27.58,21.89,24.47,20.39,4.01,1.13,0.53
"06037482522","14000US06037482522","Census Tract 4825.22","Census Tract 4825.22, Los Angeles County, California","ca","140","00","ACSSF","0005319",,,,,"06","037",,,,"482522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3322,484,841,991,733,170,79,24,14.57,25.32,29.83,22.07,5.12,2.38,0.72
"06037482600","14000US06037482600","Census Tract 4826","Census Tract 4826, Los Angeles County, California","ca","140","00","ACSSF","0005320",,,,,"06","037",,,,"482600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4821,900,1119,1262,984,423,81,52,18.67,23.21,26.18,20.41,8.77,1.68,1.08
"06037482701","14000US06037482701","Census Tract 4827.01","Census Tract 4827.01, Los Angeles County, California","ca","140","00","ACSSF","0005321",,,,,"06","037",,,,"482701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3229,477,964,1019,572,153,21,23,14.77,29.85,31.56,17.71,4.74,0.65,0.71
"06037482702","14000US06037482702","Census Tract 4827.02","Census Tract 4827.02, Los Angeles County, California","ca","140","00","ACSSF","0005322",,,,,"06","037",,,,"482702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832,255,384,583,482,117,4,7,13.92,20.96,31.82,26.31,6.39,0.22,0.38
"06037482800","14000US06037482800","Census Tract 4828","Census Tract 4828, Los Angeles County, California","ca","140","00","ACSSF","0005323",,,,,"06","037",,,,"482800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3410,717,898,786,727,218,47,17,21.03,26.33,23.05,21.32,6.39,1.38,0.5
"06037500100","14000US06037500100","Census Tract 5001","Census Tract 5001, Los Angeles County, California","ca","140","00","ACSSF","0005324",,,,,"06","037",,,,"500100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3474,250,532,1100,912,438,98,144,7.2,15.31,31.66,26.25,12.61,2.82,4.15
"06037500201","14000US06037500201","Census Tract 5002.01","Census Tract 5002.01, Los Angeles County, California","ca","140","00","ACSSF","0005325",,,,,"06","037",,,,"500201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5230,320,929,1805,1308,711,63,94,6.12,17.76,34.51,25.01,13.59,1.2,1.8
"06037500202","14000US06037500202","Census Tract 5002.02","Census Tract 5002.02, Los Angeles County, California","ca","140","00","ACSSF","0005326",,,,,"06","037",,,,"500202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3492,223,642,949,963,442,235,38,6.39,18.38,27.18,27.58,12.66,6.73,1.09
"06037500300","14000US06037500300","Census Tract 5003","Census Tract 5003, Los Angeles County, California","ca","140","00","ACSSF","0005327",,,,,"06","037",,,,"500300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406,173,435,835,647,166,123,27,7.19,18.08,34.7,26.89,6.9,5.11,1.12
"06037500402","14000US06037500402","Census Tract 5004.02","Census Tract 5004.02, Los Angeles County, California","ca","140","00","ACSSF","0005328",,,,,"06","037",,,,"500402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3024,1156,959,529,282,71,12,15,38.23,31.71,17.49,9.33,2.35,0.4,0.5
"06037500403","14000US06037500403","Census Tract 5004.03","Census Tract 5004.03, Los Angeles County, California","ca","140","00","ACSSF","0005329",,,,,"06","037",,,,"500403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2614,517,753,796,417,103,8,20,19.78,28.81,30.45,15.95,3.94,0.31,0.77
"06037500404","14000US06037500404","Census Tract 5004.04","Census Tract 5004.04, Los Angeles County, California","ca","140","00","ACSSF","0005330",,,,,"06","037",,,,"500404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3269,719,1043,938,479,45,20,25,21.99,31.91,28.69,14.65,1.38,0.61,0.76
"06037500500","14000US06037500500","Census Tract 5005","Census Tract 5005, Los Angeles County, California","ca","140","00","ACSSF","0005331",,,,,"06","037",,,,"500500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942,714,536,446,146,47,47,6,36.77,27.6,22.97,7.52,2.42,2.42,0.31
"06037500600","14000US06037500600","Census Tract 5006","Census Tract 5006, Los Angeles County, California","ca","140","00","ACSSF","0005332",,,,,"06","037",,,,"500600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3226,1307,981,604,254,53,17,10,40.51,30.41,18.72,7.87,1.64,0.53,0.31
"06037500700","14000US06037500700","Census Tract 5007","Census Tract 5007, Los Angeles County, California","ca","140","00","ACSSF","0005333",,,,,"06","037",,,,"500700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777,1231,1559,1377,379,163,68,0,25.77,32.64,28.83,7.93,3.41,1.42,0
"06037500800","14000US06037500800","Census Tract 5008","Census Tract 5008, Los Angeles County, California","ca","140","00","ACSSF","0005334",,,,,"06","037",,,,"500800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3592,955,1201,1012,284,105,15,20,26.59,33.44,28.17,7.91,2.92,0.42,0.56
"06037500900","14000US06037500900","Census Tract 5009","Census Tract 5009, Los Angeles County, California","ca","140","00","ACSSF","0005335",,,,,"06","037",,,,"500900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4042,1286,1257,978,365,92,56,8,31.82,31.1,24.2,9.03,2.28,1.39,0.2
"06037501001","14000US06037501001","Census Tract 5010.01","Census Tract 5010.01, Los Angeles County, California","ca","140","00","ACSSF","0005336",,,,,"06","037",,,,"501001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106,642,664,584,151,48,17,0,30.48,31.53,27.73,7.17,2.28,0.81,0
"06037501002","14000US06037501002","Census Tract 5010.02","Census Tract 5010.02, Los Angeles County, California","ca","140","00","ACSSF","0005337",,,,,"06","037",,,,"501002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3326,392,797,1305,564,236,18,14,11.79,23.96,39.24,16.96,7.1,0.54,0.42
"06037501200","14000US06037501200","Census Tract 5012","Census Tract 5012, Los Angeles County, California","ca","140","00","ACSSF","0005338",,,,,"06","037",,,,"501200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3140,468,952,1101,453,140,19,7,14.9,30.32,35.06,14.43,4.46,0.61,0.22
"06037501300","14000US06037501300","Census Tract 5013","Census Tract 5013, Los Angeles County, California","ca","140","00","ACSSF","0005339",,,,,"06","037",,,,"501300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4810,561,1390,1830,750,236,15,28,11.66,28.9,38.05,15.59,4.91,0.31,0.58
"06037501400","14000US06037501400","Census Tract 5014","Census Tract 5014, Los Angeles County, California","ca","140","00","ACSSF","0005340",,,,,"06","037",,,,"501400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410,527,882,615,267,58,61,0,21.87,36.6,25.52,11.08,2.41,2.53,0
"06037501501","14000US06037501501","Census Tract 5015.01","Census Tract 5015.01, Los Angeles County, California","ca","140","00","ACSSF","0005341",,,,,"06","037",,,,"501501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791,76,299,607,480,218,82,29,4.24,16.69,33.89,26.8,12.17,4.58,1.62
"06037501503","14000US06037501503","Census Tract 5015.03","Census Tract 5015.03, Los Angeles County, California","ca","140","00","ACSSF","0005342",,,,,"06","037",,,,"501503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3524,306,987,1375,485,326,12,33,8.68,28.01,39.02,13.76,9.25,0.34,0.94
"06037501504","14000US06037501504","Census Tract 5015.04","Census Tract 5015.04, Los Angeles County, California","ca","140","00","ACSSF","0005343",,,,,"06","037",,,,"501504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344,377,679,781,368,110,0,29,16.08,28.97,33.32,15.7,4.69,0,1.24
"06037501600","14000US06037501600","Census Tract 5016","Census Tract 5016, Los Angeles County, California","ca","140","00","ACSSF","0005344",,,,,"06","037",,,,"501600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4857,433,803,1651,1086,764,79,41,8.91,16.53,33.99,22.36,15.73,1.63,0.84
"06037501700","14000US06037501700","Census Tract 5017","Census Tract 5017, Los Angeles County, California","ca","140","00","ACSSF","0005345",,,,,"06","037",,,,"501700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369,244,530,784,495,273,17,26,10.3,22.37,33.09,20.89,11.52,0.72,1.1
"06037501802","14000US06037501802","Census Tract 5018.02","Census Tract 5018.02, Los Angeles County, California","ca","140","00","ACSSF","0005346",,,,,"06","037",,,,"501802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,127,575,910,317,266,76,0,5.59,25.32,40.07,13.96,11.71,3.35,0
"06037501803","14000US06037501803","Census Tract 5018.03","Census Tract 5018.03, Los Angeles County, California","ca","140","00","ACSSF","0005347",,,,,"06","037",,,,"501803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624,552,993,826,148,89,8,8,21.04,37.84,31.48,5.64,3.39,0.3,0.3
"06037501804","14000US06037501804","Census Tract 5018.04","Census Tract 5018.04, Los Angeles County, California","ca","140","00","ACSSF","0005348",,,,,"06","037",,,,"501804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391,207,580,362,83,156,3,0,14.88,41.7,26.02,5.97,11.21,0.22,0
"06037501900","14000US06037501900","Census Tract 5019","Census Tract 5019, Los Angeles County, California","ca","140","00","ACSSF","0005349",,,,,"06","037",,,,"501900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829,261,758,1117,493,165,25,10,9.23,26.79,39.48,17.43,5.83,0.88,0.35
"06037502003","14000US06037502003","Census Tract 5020.03","Census Tract 5020.03, Los Angeles County, California","ca","140","00","ACSSF","0005350",,,,,"06","037",,,,"502003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724,500,471,523,157,62,11,0,29,27.32,30.34,9.11,3.6,0.64,0
"06037502004","14000US06037502004","Census Tract 5020.04","Census Tract 5020.04, Los Angeles County, California","ca","140","00","ACSSF","0005351",,,,,"06","037",,,,"502004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2777,687,1053,714,267,50,6,0,24.74,37.92,25.71,9.61,1.8,0.22,0
"06037502005","14000US06037502005","Census Tract 5020.05","Census Tract 5020.05, Los Angeles County, California","ca","140","00","ACSSF","0005352",,,,,"06","037",,,,"502005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3125,442,1307,1003,266,73,34,0,14.14,41.82,32.1,8.51,2.34,1.09,0
"06037502100","14000US06037502100","Census Tract 5021","Census Tract 5021, Los Angeles County, California","ca","140","00","ACSSF","0005353",,,,,"06","037",,,,"502100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539,922,1150,1041,349,57,20,0,26.05,32.5,29.42,9.86,1.61,0.57,0
"06037502200","14000US06037502200","Census Tract 5022","Census Tract 5022, Los Angeles County, California","ca","140","00","ACSSF","0005354",,,,,"06","037",,,,"502200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4803,1396,1531,1227,479,111,47,12,29.07,31.88,25.55,9.97,2.31,0.98,0.25
"06037502301","14000US06037502301","Census Tract 5023.01","Census Tract 5023.01, Los Angeles County, California","ca","140","00","ACSSF","0005355",,,,,"06","037",,,,"502301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4141,1227,1367,852,458,165,72,0,29.63,33.01,20.57,11.06,3.98,1.74,0
"06037502302","14000US06037502302","Census Tract 5023.02","Census Tract 5023.02, Los Angeles County, California","ca","140","00","ACSSF","0005356",,,,,"06","037",,,,"502302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831,679,557,407,161,18,0,9,37.08,30.42,22.23,8.79,0.98,0,0.49
"06037502401","14000US06037502401","Census Tract 5024.01","Census Tract 5024.01, Los Angeles County, California","ca","140","00","ACSSF","0005357",,,,,"06","037",,,,"502401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3443,943,970,1171,317,39,3,0,27.39,28.17,34.01,9.21,1.13,0.09,0
"06037502402","14000US06037502402","Census Tract 5024.02","Census Tract 5024.02, Los Angeles County, California","ca","140","00","ACSSF","0005358",,,,,"06","037",,,,"502402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2760,772,1001,656,249,79,3,0,27.97,36.27,23.77,9.02,2.86,0.11,0
"06037502500","14000US06037502500","Census Tract 5025","Census Tract 5025, Los Angeles County, California","ca","140","00","ACSSF","0005359",,,,,"06","037",,,,"502500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3036,934,1226,596,170,96,8,6,30.76,40.38,19.63,5.6,3.16,0.26,0.2
